<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
^BVSP,D,20040607,000000,19826.00,20487.00,19826.00,20447.00,000,0
^BVSP,D,20040608,000000,20447.00,20529.00,20159.00,20284.00,000,0
^BVSP,D,20040609,000000,20269.00,20298.00,19797.00,19865.00,000,0
^BVSP,D,20040611,000000,19865.00,19979.00,19789.00,19834.00,000,0
^BVSP,D,20040614,000000,19833.00,19833.00,19371.00,19488.00,000,0
^BVSP,D,20040615,000000,19496.00,20047.00,19496.00,20047.00,000,0
^BVSP,D,20040616,000000,20050.00,20514.00,20006.00,20460.00,000,0
^BVSP,D,20040617,000000,20460.00,20697.00,20203.00,20335.00,000,0
^BVSP,D,20040618,000000,20330.00,20455.00,20076.00,20333.00,000,0
^BVSP,D,20040621,000000,20336.00,20654.00,20274.00,20293.00,000,0
^BVSP,D,20040622,000000,20293.00,20360.00,20070.00,20199.00,000,0
^BVSP,D,20040623,000000,20199.00,20836.00,20199.00,20836.00,000,0
^BVSP,D,20040624,000000,20837.00,21068.00,20681.00,20708.00,000,0
^BVSP,D,20040625,000000,20708.00,20940.00,20669.00,20750.00,000,0
^BVSP,D,20040628,000000,20750.00,20892.00,20351.00,20351.00,000,0
^BVSP,D,20040629,000000,20352.00,20833.00,20352.00,20801.00,000,0
^BVSP,D,20040630,000000,20809.00,21183.00,20733.00,21149.00,000,0
^BVSP,D,20040701,000000,21152.00,21394.00,21094.00,21349.00,000,0
^BVSP,D,20040702,000000,21349.00,21747.00,21349.00,21568.00,000,0
^BVSP,D,20040705,000000,21565.00,21775.00,21429.00,21670.00,000,0
^BVSP,D,20040707,000000,21190.00,21364.00,21118.00,21171.00,000,0
^BVSP,D,20040708,000000,21167.00,21167.00,20821.00,20887.00,000,0
^BVSP,D,20040712,000000,20885.00,21561.00,20885.00,21532.00,000,0
^BVSP,D,20040713,000000,21533.00,21759.00,21456.00,21677.00,000,0
^BVSP,D,20040714,000000,21676.00,22090.00,21373.00,21673.00,000,0
^BVSP,D,20040715,000000,21679.00,22198.00,21679.00,22065.00,000,0
^BVSP,D,20040716,000000,22064.00,22676.00,22064.00,22447.00,000,0
^BVSP,D,20040719,000000,22445.00,22518.00,22045.00,22102.00,000,0
^BVSP,D,20040720,000000,22115.00,22426.00,22046.00,22361.00,000,0
^BVSP,D,20040721,000000,22362.00,22516.00,21776.00,21810.00,000,0
^BVSP,D,20040722,000000,21821.00,21938.00,21490.00,21730.00,000,0
^BVSP,D,20040723,000000,21729.00,22100.00,21559.00,21591.00,000,0
^BVSP,D,20040726,000000,21635.00,21930.00,21056.00,21318.00,000,0
^BVSP,D,20040727,000000,21325.00,21813.00,21236.00,21737.00,000,0
^BVSP,D,20040728,000000,21740.00,22213.00,21613.00,22168.00,000,0
^BVSP,D,20040729,000000,22169.00,22366.00,22019.00,22228.00,000,0
^BVSP,D,20040730,000000,22224.00,22534.00,22111.00,22337.00,000,0
^BVSP,D,20040802,000000,22342.00,22493.00,21929.00,22448.00,000,0
^BVSP,D,20040803,000000,22453.00,22600.00,22340.00,22373.00,000,0
^BVSP,D,20040804,000000,22370.00,22523.00,22159.00,22178.00,000,0
^BVSP,D,20040805,000000,22174.00,22244.00,21178.00,21330.00,000,0
^BVSP,D,20040806,000000,21341.00,21702.00,21194.00,21653.00,000,0
^BVSP,D,20040809,000000,21653.00,21745.00,21243.00,21261.00,000,0
^BVSP,D,20040810,000000,21261.00,21737.00,21261.00,21737.00,000,0
^BVSP,D,20040811,000000,21736.00,21736.00,21411.00,21570.00,000,0
^BVSP,D,20040812,000000,21574.00,21723.00,21484.00,21570.00,000,0
^BVSP,D,20040813,000000,21570.00,21706.00,21307.00,21401.00,000,0
^BVSP,D,20040816,000000,21404.00,21829.00,21361.00,21764.00,000,0
^BVSP,D,20040817,000000,21767.00,22159.00,21767.00,22061.00,000,0
^BVSP,D,20040818,000000,22059.00,22779.00,21898.00,22779.00,000,0
^BVSP,D,20040819,000000,22779.00,23285.00,22772.00,22935.00,000,0
^BVSP,D,20040820,000000,22935.00,23381.00,22919.00,23196.00,000,0
^BVSP,D,20040823,000000,23205.00,23241.00,22773.00,22852.00,000,0
^BVSP,D,20040824,000000,22863.00,23111.00,22743.00,22870.00,000,0
^BVSP,D,20040825,000000,22870.00,23166.00,22745.00,23058.00,000,0
^BVSP,D,20040826,000000,23047.00,23047.00,22479.00,22582.00,000,0
^BVSP,D,20040827,000000,22583.00,22801.00,22504.00,22597.00,000,0
^BVSP,D,20040830,000000,22600.00,22869.00,22316.00,22869.00,000,0
^BVSP,D,20040831,000000,22886.00,23071.00,22685.00,22803.00,000,0
^BVSP,D,20040901,000000,22803.00,22971.00,22363.00,22513.00,000,0
^BVSP,D,20040902,000000,22516.00,22768.00,22267.00,22688.00,000,0
^BVSP,D,20040903,000000,22688.00,22769.00,22378.00,22415.00,000,0
^BVSP,D,20040906,000000,22416.00,22537.00,22416.00,22502.00,000,0
^BVSP,D,20040908,000000,22508.00,22977.00,22508.00,22534.00,000,0
^BVSP,D,20040909,000000,22536.00,22622.00,22071.00,22286.00,000,0
^BVSP,D,20040910,000000,22276.00,22299.00,21846.00,21968.00,000,0
^BVSP,D,20040913,000000,21970.00,22226.00,21739.00,21809.00,000,0
^BVSP,D,20040914,000000,21810.00,22348.00,21741.00,22309.00,000,0
^BVSP,D,20040915,000000,22310.00,22577.00,22213.00,22344.00,000,0
^BVSP,D,20040916,000000,22346.00,22897.00,22346.00,22876.00,000,0
^BVSP,D,20040917,000000,22876.00,23190.00,22876.00,23074.00,000,0
^BVSP,D,20040920,000000,23079.00,23485.00,23078.00,23078.00,000,0
^BVSP,D,20040921,000000,23078.00,23268.00,22916.00,23106.00,000,0
^BVSP,D,20040922,000000,23106.00,23207.00,22697.00,22749.00,000,0
^BVSP,D,20040923,000000,22749.00,23006.00,22749.00,22944.00,000,0
^BVSP,D,20040924,000000,22944.00,23110.00,22892.00,22972.00,000,0
^BVSP,D,20040927,000000,22981.00,22981.00,22733.00,22834.00,000,0
^BVSP,D,20040928,000000,22834.00,23275.00,22593.00,23231.00,000,0
^BVSP,D,20040929,000000,23230.00,23287.00,23069.00,23208.00,000,0
^BVSP,D,20040930,000000,23210.00,23423.00,23183.00,23245.00,000,0
^BVSP,D,20041001,000000,23246.00,23777.00,23246.00,23777.00,000,0
^BVSP,D,20041004,000000,23784.00,24173.00,23784.00,24150.00,000,0
^BVSP,D,20041005,000000,24150.00,24362.00,23946.00,24205.00,000,0
^BVSP,D,20041006,000000,24205.00,24205.00,23899.00,24027.00,000,0
^BVSP,D,20041007,000000,24014.00,24141.00,23814.00,24104.00,000,0
^BVSP,D,20041008,000000,24120.00,24346.00,23914.00,23927.00,000,0
^BVSP,D,20041011,000000,23928.00,24091.00,23921.00,23954.00,000,0
^BVSP,D,20041013,000000,23953.00,24066.00,23068.00,23289.00,000,0
^BVSP,D,20041014,000000,23287.00,23287.00,22865.00,22959.00,000,0
^BVSP,D,20041015,000000,22961.00,23422.00,22961.00,23368.00,000,0
^BVSP,D,20041018,000000,23368.00,23448.00,23021.00,23411.00,000,0
^BVSP,D,20041019,000000,23411.00,23621.00,22887.00,22893.00,000,0
^BVSP,D,20041020,000000,22893.00,22929.00,22565.00,22873.00,000,0
^BVSP,D,20041021,000000,22873.00,23116.00,22779.00,23059.00,000,0
^BVSP,D,20041022,000000,23061.00,23326.00,22692.00,22735.00,000,0
^BVSP,D,20041025,000000,22735.00,22735.00,22390.00,22603.00,000,0
^BVSP,D,20041026,000000,22603.00,22849.00,22557.00,22849.00,000,0
^BVSP,D,20041027,000000,22861.00,23228.00,22783.00,23171.00,000,0
^BVSP,D,20041028,000000,23171.00,23171.00,22826.00,22929.00,000,0
^BVSP,D,20041029,000000,22945.00,23089.00,22877.00,23052.00,000,0
^BVSP,D,20041101,000000,23050.00,23309.00,22941.00,23273.00,000,0
^BVSP,D,20041103,000000,23275.00,23770.00,23275.00,23660.00,000,0
^BVSP,D,20041104,000000,23660.00,23963.00,23629.00,23880.00,000,0
^BVSP,D,20041105,000000,23864.00,24000.00,23499.00,23542.00,000,0
^BVSP,D,20041108,000000,23542.00,23542.00,23072.00,23212.00,000,0
^BVSP,D,20041109,000000,23213.00,23305.00,23022.00,23216.00,000,0
^BVSP,D,20041110,000000,23223.00,23479.00,23223.00,23455.00,000,0
^BVSP,D,20041111,000000,23457.00,23521.00,23192.00,23521.00,000,0
^BVSP,D,20041112,000000,23524.00,24035.00,23524.00,24035.00,000,0
^BVSP,D,20041116,000000,24035.00,24035.00,23698.00,23772.00,000,0
^BVSP,D,20041117,000000,23772.00,24289.00,23772.00,24170.00,000,0
^BVSP,D,20041118,000000,24167.00,24325.00,23845.00,24143.00,000,0
^BVSP,D,20041119,000000,24147.00,24361.00,23848.00,24034.00,000,0
^BVSP,D,20041122,000000,24034.00,24508.00,23839.00,24445.00,000,0
^BVSP,D,20041123,000000,24446.00,24684.00,24290.00,24340.00,000,0
^BVSP,D,20041124,000000,24339.00,24641.00,24339.00,24368.00,000,0
^BVSP,D,20041125,000000,24372.00,24872.00,24372.00,24867.00,000,0
^BVSP,D,20041126,000000,24867.00,25072.00,24756.00,24998.00,000,0
^BVSP,D,20041129,000000,25000.00,25084.00,24653.00,24855.00,000,0
^BVSP,D,20041130,000000,24855.00,25160.00,24736.00,25128.00,000,0
^BVSP,D,20041201,000000,25129.00,25381.00,25118.00,25235.00,000,0
^BVSP,D,20041202,000000,25235.00,25360.00,25057.00,25200.00,000,0
^BVSP,D,20041203,000000,25218.00,25604.00,25218.00,25468.00,000,0
^BVSP,D,20041206,000000,25474.00,25709.00,25430.00,25633.00,000,0
^BVSP,D,20041207,000000,25632.00,25667.00,24945.00,24989.00,000,0
^BVSP,D,20041208,000000,24988.00,25041.00,24615.00,24968.00,000,0
^BVSP,D,20041209,000000,24970.00,25053.00,24452.00,24526.00,000,0
^BVSP,D,20041210,000000,24530.00,24954.00,24494.00,24933.00,000,0
^BVSP,D,20041213,000000,24933.00,25260.00,24867.00,25225.00,000,0
^BVSP,D,20041214,000000,25226.00,25568.00,25226.00,25563.00,000,0
^BVSP,D,20041215,000000,25568.00,25919.00,25363.00,25576.00,000,0
^BVSP,D,20041216,000000,25561.00,25877.00,25543.00,25831.00,000,0
^BVSP,D,20041217,000000,25835.00,25835.00,25474.00,25659.00,000,0
^BVSP,D,20041220,000000,25661.00,25772.00,25456.00,25537.00,000,0
^BVSP,D,20041221,000000,25537.00,25898.00,25465.00,25890.00,000,0
^BVSP,D,20041222,000000,25892.00,26075.00,25713.00,25723.00,000,0
^BVSP,D,20041223,000000,25719.00,25971.00,25618.00,25878.00,000,0
^BVSP,D,20041227,000000,25862.00,26084.00,25862.00,25937.00,000,0
^BVSP,D,20041228,000000,25937.00,26145.00,25919.00,26117.00,000,0
^BVSP,D,20041229,000000,26117.00,26245.00,26091.00,26161.00,000,0
^BVSP,D,20041230,000000,26171.00,26270.00,26108.00,26196.00,000,0
^BVSP,D,20050103,000000,26193.00,26492.00,25671.00,25722.00,000,0
^BVSP,D,20050104,000000,25722.00,25873.00,24791.00,24848.00,000,0
^BVSP,D,20050105,000000,24859.00,25001.00,24523.00,24692.00,000,0
^BVSP,D,20050106,000000,24695.00,24808.00,24250.00,24367.00,000,0
^BVSP,D,20050107,000000,24376.00,24874.00,24376.00,24747.00,000,0
^BVSP,D,20050110,000000,24747.00,24825.00,24086.00,24292.00,000,0
^BVSP,D,20050111,000000,24295.00,24457.00,24127.00,24370.00,000,0
^BVSP,D,20050112,000000,24370.00,24560.00,23983.00,24510.00,000,0
^BVSP,D,20050113,000000,24523.00,24919.00,24523.00,24806.00,000,0
^BVSP,D,20050114,000000,24802.00,24966.00,24481.00,24924.00,000,0
^BVSP,D,20050117,000000,24924.00,25022.00,24515.00,24515.00,000,0
^BVSP,D,20050118,000000,24515.00,24515.00,24019.00,24089.00,000,0
^BVSP,D,20050119,000000,24091.00,24465.00,24091.00,24271.00,000,0
^BVSP,D,20050120,000000,24271.00,24271.00,23534.00,23610.00,000,0
^BVSP,D,20050121,000000,23618.00,24006.00,23609.00,23818.00,000,0
^BVSP,D,20050124,000000,23819.00,24302.00,23813.00,24198.00,000,0
^BVSP,D,20050126,000000,24207.00,24555.00,24207.00,24530.00,000,0
^BVSP,D,20050127,000000,24529.00,24529.00,23869.00,24030.00,000,0
^BVSP,D,20050128,000000,24006.00,24056.00,23595.00,23968.00,000,0
^BVSP,D,20050131,000000,23970.00,24399.00,23970.00,24351.00,000,0
^BVSP,D,20050201,000000,24392.00,24506.00,24073.00,24149.00,000,0
^BVSP,D,20050202,000000,24150.00,24624.00,24139.00,24605.00,000,0
^BVSP,D,20050203,000000,24606.00,24896.00,24548.00,24874.00,000,0
^BVSP,D,20050204,000000,24874.00,25736.00,24818.00,25732.00,000,0
^BVSP,D,20050209,000000,25733.00,26314.00,25733.00,26314.00,000,0
^BVSP,D,20050210,000000,26314.00,26456.00,25882.00,26416.00,000,0
^BVSP,D,20050211,000000,26414.00,26786.00,26132.00,26671.00,000,0
^BVSP,D,20050214,000000,26660.00,26753.00,26321.00,26532.00,000,0
^BVSP,D,20050215,000000,26532.00,26660.00,26212.00,26610.00,000,0
^BVSP,D,20050216,000000,26611.00,26683.00,26312.00,26384.00,000,0
^BVSP,D,20050217,000000,26385.00,27159.00,26385.00,27091.00,000,0
^BVSP,D,20050218,000000,27086.00,27184.00,26707.00,26756.00,000,0
^BVSP,D,20050221,000000,26730.00,27094.00,26698.00,26853.00,000,0
^BVSP,D,20050222,000000,26856.00,27329.00,26620.00,26740.00,000,0
^BVSP,D,20050223,000000,26746.00,27198.00,26746.00,27198.00,000,0
^BVSP,D,20050224,000000,27198.00,28436.00,27198.00,28436.00,000,0
^BVSP,D,20050225,000000,28429.00,28778.00,28178.00,28425.00,000,0
^BVSP,D,20050228,000000,28423.00,28555.00,27799.00,28139.00,000,0
^BVSP,D,20050301,000000,28135.00,28137.00,27643.00,27730.00,000,0
^BVSP,D,20050302,000000,27730.00,28200.00,27498.00,28200.00,000,0
^BVSP,D,20050303,000000,28204.00,28766.00,28204.00,28668.00,000,0
^BVSP,D,20050304,000000,28676.00,29228.00,28676.00,29197.00,000,0
^BVSP,D,20050307,000000,29464.00,29584.00,29183.00,29455.00,000,0
^BVSP,D,20050308,000000,29452.00,29452.00,28883.00,29021.00,000,0
^BVSP,D,20050309,000000,29018.00,29058.00,28381.00,28514.00,000,0
^BVSP,D,20050310,000000,28511.00,28682.00,28049.00,28567.00,000,0
^BVSP,D,20050311,000000,28567.00,28932.00,28008.00,28075.00,000,0
^BVSP,D,20050314,000000,28075.00,28135.00,27715.00,28099.00,000,0
^BVSP,D,20050315,000000,28107.00,28300.00,27455.00,27588.00,000,0
^BVSP,D,20050316,000000,27587.00,27841.00,27260.00,27827.00,000,0
^BVSP,D,20050317,000000,27824.00,28162.00,27319.00,28086.00,000,0
^BVSP,D,20050318,000000,28088.00,28174.00,27498.00,27593.00,000,0
^BVSP,D,20050321,000000,27587.00,27633.00,27214.00,27411.00,000,0
^BVSP,D,20050322,000000,27419.00,27844.00,26480.00,26618.00,000,0
^BVSP,D,20050323,000000,26613.00,26792.00,26131.00,26248.00,000,0
^BVSP,D,20050324,000000,26267.00,26827.00,26267.00,26702.00,000,0
^BVSP,D,20050328,000000,26705.00,26705.00,26224.00,26257.00,000,0
^BVSP,D,20050329,000000,26259.00,26620.00,25761.00,25842.00,000,0
^BVSP,D,20050330,000000,25861.00,26470.00,25861.00,26470.00,000,0
^BVSP,D,20050331,000000,26471.00,26768.00,26259.00,26611.00,000,0
^BVSP,D,20050401,000000,26612.00,27178.00,26612.00,26774.00,000,0
^BVSP,D,20050404,000000,26770.00,26770.00,26204.00,26407.00,000,0
^BVSP,D,20050405,000000,26407.00,26724.00,25965.00,26038.00,000,0
^BVSP,D,20050406,000000,26038.00,26254.00,25615.00,25695.00,000,0
^BVSP,D,20050407,000000,25695.00,26308.00,25656.00,26308.00,000,0
^BVSP,D,20050408,000000,26305.00,26310.00,25826.00,25885.00,000,0
^BVSP,D,20050411,000000,25884.00,25943.00,25695.00,25900.00,000,0
^BVSP,D,20050412,000000,25900.00,26324.00,25611.00,26206.00,000,0
^BVSP,D,20050413,000000,26206.00,26579.00,26057.00,26066.00,000,0
^BVSP,D,20050414,000000,26069.00,26113.00,24949.00,24984.00,000,0
^BVSP,D,20050415,000000,25000.00,25115.00,24575.00,24656.00,000,0
^BVSP,D,20050418,000000,24656.00,24965.00,24420.00,24877.00,000,0
^BVSP,D,20050419,000000,24877.00,25566.00,24877.00,25566.00,000,0
^BVSP,D,20050420,000000,25566.00,25692.00,24954.00,25062.00,000,0
^BVSP,D,20050422,000000,25062.00,25428.00,24691.00,24767.00,000,0
^BVSP,D,20050425,000000,24769.00,25297.00,24744.00,25232.00,000,0
^BVSP,D,20050426,000000,25232.00,25563.00,25067.00,25305.00,000,0
^BVSP,D,20050427,000000,25295.00,25295.00,24886.00,25242.00,000,0
^BVSP,D,20050428,000000,25238.00,25238.00,24423.00,24440.00,000,0
^BVSP,D,20050429,000000,24454.00,24858.00,24154.00,24844.00,000,0
^BVSP,D,20050502,000000,24847.00,24904.00,24468.00,24705.00,000,0
^BVSP,D,20050503,000000,24711.00,24926.00,24548.00,24716.00,000,0
^BVSP,D,20050504,000000,24738.00,25560.00,24738.00,25474.00,000,0
^BVSP,D,20050505,000000,25478.00,25697.00,25225.00,25436.00,000,0
^BVSP,D,20050506,000000,25437.00,25808.00,25437.00,25589.00,000,0
^BVSP,D,20050509,000000,25593.00,25623.00,25404.00,25465.00,000,0
^BVSP,D,20050510,000000,25467.00,25530.00,24636.00,24763.00,000,0
^BVSP,D,20050511,000000,24765.00,24837.00,24290.00,24699.00,000,0
^BVSP,D,20050512,000000,24699.00,24923.00,23985.00,24117.00,000,0
^BVSP,D,20050513,000000,24115.00,24260.00,23680.00,23887.00,000,0
^BVSP,D,20050516,000000,23883.00,24381.00,23765.00,24379.00,000,0
^BVSP,D,20050517,000000,24362.00,24513.00,24024.00,24413.00,000,0
^BVSP,D,20050518,000000,24410.00,24967.00,24410.00,24898.00,000,0
^BVSP,D,20050519,000000,24882.00,24882.00,24530.00,24829.00,000,0
^BVSP,D,20050520,000000,24827.00,24836.00,24494.00,24522.00,000,0
^BVSP,D,20050523,000000,24525.00,24586.00,24208.00,24215.00,000,0
^BVSP,D,20050524,000000,24215.00,24583.00,24012.00,24545.00,000,0
^BVSP,D,20050525,000000,24541.00,24682.00,24345.00,24478.00,000,0
^BVSP,D,20050527,000000,24480.00,25270.00,24480.00,25255.00,000,0
^BVSP,D,20050530,000000,25248.00,25616.00,25215.00,25424.00,000,0
^BVSP,D,20050531,000000,25426.00,25633.00,25154.00,25207.00,000,0
^BVSP,D,20050601,000000,25209.00,25993.00,25209.00,25949.00,000,0
^BVSP,D,20050602,000000,25950.00,26755.00,25930.00,26640.00,000,0
^BVSP,D,20050603,000000,26642.00,26692.00,26145.00,26366.00,000,0
^BVSP,D,20050606,000000,26363.00,26363.00,25217.00,25556.00,000,0
^BVSP,D,20050607,000000,25556.00,25556.00,24933.00,25026.00,000,0
^BVSP,D,20050608,000000,25026.00,25423.00,24645.00,24702.00,000,0
^BVSP,D,20050609,000000,24702.00,24702.00,24224.00,24484.00,000,0
^BVSP,D,20050610,000000,24484.00,25049.00,24484.00,24951.00,000,0
^BVSP,D,20050613,000000,24955.00,25309.00,24846.00,24902.00,000,0
^BVSP,D,20050614,000000,24898.00,25789.00,24330.00,25744.00,000,0
^BVSP,D,20050615,000000,25744.00,25744.00,24916.00,25481.00,000,0
^BVSP,D,20050616,000000,25479.00,25895.00,25479.00,25751.00,000,0
^BVSP,D,20050617,000000,25752.00,26267.00,25752.00,26093.00,000,0
^BVSP,D,20050620,000000,26093.00,26142.00,25764.00,26046.00,000,0
^BVSP,D,20050621,000000,26046.00,26130.00,25578.00,25722.00,000,0
^BVSP,D,20050622,000000,25730.00,25755.00,25324.00,25678.00,000,0
^BVSP,D,20050623,000000,25678.00,25704.00,24816.00,24816.00,000,0
^BVSP,D,20050624,000000,24811.00,25011.00,24725.00,24917.00,000,0
^BVSP,D,20050627,000000,24917.00,25306.00,24640.00,25226.00,000,0
^BVSP,D,20050628,000000,25226.00,25454.00,25098.00,25261.00,000,0
^BVSP,D,20050629,000000,25267.00,25451.00,25031.00,25126.00,000,0
^BVSP,D,20050630,000000,25132.00,25279.00,25051.00,25051.00,000,0
^BVSP,D,20050701,000000,25051.00,25409.00,25047.00,25311.00,000,0
^BVSP,D,20050704,000000,25314.00,25314.00,24899.00,25045.00,000,0
^BVSP,D,20050705,000000,25042.00,25059.00,24526.00,24675.00,000,0
^BVSP,D,20050706,000000,24677.00,24677.00,24267.00,24517.00,000,0
^BVSP,D,20050707,000000,24513.00,24603.00,24192.00,24450.00,000,0
^BVSP,D,20050708,000000,24452.00,24657.00,24287.00,24423.00,000,0
^BVSP,D,20050711,000000,24425.00,25032.00,24425.00,25016.00,000,0
^BVSP,D,20050712,000000,25027.00,25576.00,24932.00,25536.00,000,0
^BVSP,D,20050713,000000,25557.00,26043.00,25557.00,25856.00,000,0
^BVSP,D,20050714,000000,25859.00,26142.00,25725.00,25920.00,000,0
^BVSP,D,20050715,000000,25916.00,25916.00,25222.00,25222.00,000,0
^BVSP,D,20050718,000000,25222.00,25412.00,24916.00,25321.00,000,0
^BVSP,D,20050719,000000,25312.00,25312.00,24960.00,25271.00,000,0
^BVSP,D,20050720,000000,25268.00,25795.00,24970.00,25705.00,000,0
^BVSP,D,20050721,000000,25706.00,25964.00,25505.00,25842.00,000,0
^BVSP,D,20050722,000000,25834.00,25848.00,25244.00,25391.00,000,0
^BVSP,D,20050725,000000,25388.00,25388.00,24410.00,24531.00,000,0
^BVSP,D,20050726,000000,24506.00,24899.00,24328.00,24868.00,000,0
^BVSP,D,20050727,000000,24882.00,25362.00,24774.00,25338.00,000,0
^BVSP,D,20050728,000000,25340.00,26125.00,25340.00,26068.00,000,0
^BVSP,D,20050729,000000,26065.00,26306.00,25946.00,26042.00,000,0
^BVSP,D,20050801,000000,26042.00,26452.00,25911.00,26298.00,000,0
^BVSP,D,20050802,000000,26325.00,26824.00,26325.00,26789.00,000,0
^BVSP,D,20050803,000000,26789.00,27317.00,26638.00,26714.00,000,0
^BVSP,D,20050804,000000,26714.00,26960.00,26440.00,26470.00,000,0
^BVSP,D,20050805,000000,26469.00,26881.00,26350.00,26518.00,000,0
^BVSP,D,20050808,000000,26521.00,26985.00,26521.00,26711.00,000,0
^BVSP,D,20050809,000000,26711.00,27291.00,26711.00,27291.00,000,0
^BVSP,D,20050810,000000,27291.00,27606.00,26935.00,27117.00,000,0
^BVSP,D,20050811,000000,27099.00,27512.00,26494.00,26633.00,000,0
^BVSP,D,20050812,000000,26629.00,26951.00,25734.00,26951.00,000,0
^BVSP,D,20050815,000000,26960.00,27413.00,26944.00,27375.00,000,0
^BVSP,D,20050816,000000,27376.00,27696.00,26967.00,27080.00,000,0
^BVSP,D,20050817,000000,27084.00,27519.00,27057.00,27416.00,000,0
^BVSP,D,20050818,000000,27395.00,27419.00,26806.00,26900.00,000,0
^BVSP,D,20050819,000000,26909.00,27183.00,26129.00,26644.00,000,0
^BVSP,D,20050822,000000,26647.00,27287.00,26647.00,27261.00,000,0
^BVSP,D,20050823,000000,27261.00,27264.00,26648.00,26769.00,000,0
^BVSP,D,20050824,000000,26769.00,26862.00,26479.00,26712.00,000,0
^BVSP,D,20050825,000000,26712.00,27403.00,26712.00,27402.00,000,0
^BVSP,D,20050826,000000,27397.00,27422.00,27008.00,27095.00,000,0
^BVSP,D,20050829,000000,27113.00,27432.00,26981.00,27385.00,000,0
^BVSP,D,20050830,000000,27385.00,27619.00,27339.00,27604.00,000,0
^BVSP,D,20050831,000000,27626.00,28072.00,27626.00,28045.00,000,0
^BVSP,D,20050901,000000,28044.00,28237.00,27799.00,27962.00,000,0
^BVSP,D,20050902,000000,27972.00,28347.00,27972.00,28319.00,000,0
^BVSP,D,20050905,000000,28322.00,28579.00,28322.00,28522.00,000,0
^BVSP,D,20050906,000000,28523.00,28855.00,28338.00,28855.00,000,0
^BVSP,D,20050908,000000,28855.00,28956.00,28709.00,28828.00,000,0
^BVSP,D,20050909,000000,28837.00,29387.00,28820.00,29308.00,000,0
^BVSP,D,20050912,000000,29308.00,29331.00,28991.00,29086.00,000,0
^BVSP,D,20050913,000000,29084.00,29194.00,28814.00,28873.00,000,0
^BVSP,D,20050914,000000,28874.00,29152.00,28842.00,29050.00,000,0
^BVSP,D,20050915,000000,29048.00,29561.00,29048.00,29366.00,000,0
^BVSP,D,20050916,000000,29368.00,29863.00,29368.00,29816.00,000,0
^BVSP,D,20050919,000000,29816.00,30076.00,29715.00,30076.00,000,0
^BVSP,D,20050920,000000,30076.00,30370.00,29889.00,30059.00,000,0
^BVSP,D,20050921,000000,30059.00,30890.00,29815.00,30837.00,000,0
^BVSP,D,20050922,000000,30839.00,30931.00,30422.00,30678.00,000,0
^BVSP,D,20050923,000000,30683.00,31371.00,30683.00,31294.00,000,0
^BVSP,D,20050926,000000,31301.00,31565.00,30957.00,31141.00,000,0
